bn:00003908n;Anchovy;fish_2405.61;anchovy_778.3;water_192.03;predator_186.14;specie_173.31;anchovies_169.95;fishery_168.96;fishing_167.36;herring_164.18
bn:00003912n;Grias cauliflora;fruit_38.98;tropic_16.31;drift_16.12;seed_13.82;tree_12.21;bean_10.36;pear_9.3;plum_8.81;cm_7.69
bn:00003916n;Anchusa;anchusa_77.8;herb_71.0;bugloss_66.36;alkanet_27.96;plant_26.88;herbaceous plant_24.02;a._22.44;pussytoes_22.07;subsp_21.72
bn:00003919n;Ankylosis;pathology_304.23;smallpox_235.58;disease_180.91;tooth_158.18;bone_152.62;allosaurus_141.62;unspecified_81.0;theropod_78.93;ankylosis_75.94
bn:00003920n;Ancien Régime;france_1782.51;french_910.05;marshal_430.21;king_394.04;conseil_273.2;louis_224.76;french revolution_219.29;paris_213.92;napoleon_205.41
bn:00003923n;Ancient Greek;greek_1466.96;attic_941.7;verb_705.05;vowel_663.0;aorist_623.09;katharevousa_510.07;ancient greek_477.97;dialect_455.19;language_359.79
bn:00003924n;Ancient history;bc_1613.2;empire_748.26;text_594.41;century_571.63;till_501.44;ancient_465.0;roman_447.93;period_346.25;civilization_334.29
bn:00003926n;Pinus longaeva;tree_723.87;pine_202.02;bristlecone pine_198.5;trees_176.52;trunk_117.06;methuselah_85.24;cone_81.19;p._79.82;old_78.55
bn:00003929n;Janq'u Uma;andes_99.49;ft_95.14;mountain_89.54;high_78.2;illampu_59.11;peak_51.53;janq'u uma_51.42;british columbia_45.03;sorata_44.71
bn:00003930n;Anconeus muscle;muscle_400.21;elbow_159.47;radial nerve_153.66;fiber_151.04;humerus_128.44;forearm_124.78;posterior_113.89;anconeus_95.17;triceps brachii_88.02
bn:00003931n;Ancylini;shell_97.61;limpet_80.62;planorbidae_58.12;pfeiffer_57.13;pilsbry_49.23;ancylini_49.1;snail_44.22;rafinesque_41.65;tribe_41.51
bn:00003933n;Ancylus;shell_52.81;limpet_43.14;ancylus_29.43;tribe_26.06;planorbidae_25.08;snail_24.26;pilsbry_23.4;ancylini_21.6;type genus_20.87
bn:00003934n;Freshwater snail;snail_1400.64;specie_361.54;gastropod_325.88;shell_316.59;operculum_219.22;freshwater_202.27;freshwater snail_194.52;species_183.33;aquatic_123.55
bn:00003936n;Andalusia;andalusia_1030.25;andalusian_528.05;seville_189.97;granada_162.2;spain_144.63;autonomous_100.2;málaga_95.92;huelva_90.86;córdoba_78.58
bn:00003937n;Acacia bakeri;wattle_687.31;tree_367.69;subsp_247.62;var_143.14;acacia_142.44;trunk_46.93;bark_46.66;root_43.37;seed_41.75
bn:00003938n;Andaman Sea;thailand_451.82;andaman sea_317.5;thai_289.91;island_248.72;andaman_191.97;tsunami_179.87;burma_174.57;sea_169.33;phuket_129.31
bn:00003941n;Andean condor;bird_869.19;specie_502.16;andean condor_338.23;condor_323.44;chile_248.37;tinamou_241.05;andes_239.73;passeriformes_202.52;zoo_194.36
bn:00003943n;Anders Celsius;temperature_1508.54;thermometer_433.47;water_304.5;celsius_289.22;thermocouple_240.21;absolute zero_213.54;kelvin_196.06;thermodynamic_190.23;temperature scale_183.06
bn:00003944n;Hans Christian Andersen;danish_965.9;andersen_868.87;denmark_645.37;copenhagen_472.73;fairy tale_364.3;tale_355.09;hans christian andersen_320.03;odense_203.47;solvang_196.92
bn:00003946n;Philip Warren Anderson;higgs_338.97;theory_253.09;physics_247.44;particle_197.03;physic_193.43;physicist_178.9;string theory_160.7;boson_160.42;quantum_135.31
bn:00003948n;Marian Anderson;marian anderson_271.31;sing_203.34;baez_191.36;opera_183.36;concert_166.72;ferrier_160.83;danbury_156.02;perform_130.26;met_125.04
bn:00003949n;Carl David Anderson;electron_520.6;muon_314.32;particle_312.17;positron_227.45;dirac_207.0;meson_180.24;oppenheimer_166.69;decay_152.55;caltech_130.46
bn:00003950n;Andes;andes_959.8;peru_202.47;chile_176.77;andean_170.45;bolivia_143.11;argentina_129.28;south america_111.79;ecuador_79.5;colombia_69.76
bn:00003951n;Andesite;magma_969.71;lava_883.48;volcanic_624.0;volcano_608.27;rock_497.73;eruption_445.14;mineral_355.94;basalt_353.77;andesite_351.8
bn:00003952n;Andhra Pradesh;andhra pradesh_900.89;andhra_362.74;telugu_202.63;state_173.68;india_125.66;hyderabad_101.94;telangana_99.96;visakhapatnam_73.13;province_66.45
bn:00003953n;Andira;mart._263.19;dc._159.01;cogn._121.0;benth._97.07;var._90.7;vell._89.2;ex_88.27;a.st.-hil._81.29;nees_76.62
bn:00003954n;Andira inermis;andira_47.57;moca_31.08;benth_28.0;laertes_19.99;penn._19.42;tree_18.4;isthmian-atlantic_16.91;cabbage tree_16.55;andira inermis_16.32
bn:00003955n;Andiron;bracelet_264.04;dacian_124.69;kebab_124.32;fireplace_99.74;andiron_61.83;bronze_52.22;dog_46.81;levett_46.75;century_43.68
bn:00003956n;Andorra;andorra_1277.69;andorran_339.68;co-princes_113.87;urgell_69.31;andorra la vella_56.97;rtva_45.11;catalan_44.58;principality_35.75;escaldes-engordany_35.48
bn:00003958n;Andradite;garnet_362.9;mineral_307.58;diamond_197.22;sio_136.58;demantoid_111.64;andradite_111.06;almandine_101.92;crystal_89.71;grossular_79.38
bn:00003959n;André Derain;painting_2528.55;canvas_1077.22;metzinger_841.59;oil_753.8;picasso_662.63;jpg_631.05;art_545.75;id_492.71;matisse_486.09
bn:00003960n;André Eglevsky;ballet_207.46;dancer_166.33;ballet dancer_136.44;eglevsky_90.57;choreographer_89.5;ballerina_74.88;dance_67.04;bissell_45.33;balanchine_34.44
bn:00003961n;André Gide;gide_467.98;fondane_320.71;writer_211.44;conrad_147.93;le_141.51;sartre_137.25;bergson_132.64;write_132.0;cernuda_122.72
bn:00003962n;André Le Nôtre;garden_2026.42;versailles_676.23;fountain_669.94;château_379.83;louis xiv_323.25;palace_312.25;bosquet_299.75;nôtre_215.19;tuileries_200.09
bn:00003963n;André Maginot;laval_275.65;minister_231.7;wall_103.06;briand_73.1;maginot line_65.18;maginot_63.12;cloche_62.67;fortification_48.74;remain_46.31
bn:00003964n;André Malraux;paris_634.67;gaulle_424.7;malraux_340.56;art_273.23;chagall_248.67;op_229.48;french_219.62;france_217.14;la_131.85
bn:00003965n;Andrei Markov (ice hockey);markov_180.96;inventor_137.11;russian_124.15;author_90.82;canadiens_85.1;hidden_82.52;nhl_79.7;olympic_78.16;subban_70.68
bn:00003966n;André Maurois;writer_180.24;write_75.18;maurois_70.29;author_68.9;javal_50.09;work_43.43;biography_34.88;example_27.46;writing_27.13
bn:00003967n;André Weil;weil_331.79;mathematics_215.43;mathematician_203.13;fermat_200.28;ramanujan_157.66;theory_153.42;proof_144.21;theorem_139.94;mathematical_129.98
bn:00003968n;Andrea Guarneri;guarneri_359.87;amati_242.72;violin_188.16;instrument_146.84;andrea guarneri_125.35;stradivari_93.61;quartet_81.73;violin maker_63.4;cremona_59.96
bn:00003969n;Andrea Mantegna;canvas_583.73;oil_578.15;id_577.21;mantegna_484.44;painter_435.0;panel_370.57;painting_365.56;tempera_324.67;c._306.17
bn:00003970n;Andrea Palladio;palladio_1368.11;villa_1023.14;vicenza_679.62;andrea palladio_296.73;palladian_248.63;palazzo_186.0;architect_183.65;veneto_181.22;design_177.86
bn:00003971n;Andreaea;andreaea_45.19;specie_27.17;australia_24.22;moss_17.76;genus_17.42;flora_16.39;capsule_10.17;australian_8.0;native_6.79
bn:00003972n;Andreaeaceae;andreae_85.4;hornwort_37.71;pharmacy_18.67;andreaeaceae_17.61;j.g.r._16.81;pharmacist_11.9;sporophyte_11.78;gametophyte_11.44;spore_11.13
bn:00003973n;Andreas Vesalius;vesalius_628.44;galen_574.84;anatomy_438.67;dissection_335.36;clitoris_229.38;anatomical_217.32;medicine_198.85;brain_193.88;physician_151.26
bn:00003974n;Andrei Gromyko;soviet_1369.43;gorbachev_850.91;brezhnev_703.67;soviet union_665.19;gromyko_593.73;stalin_497.92;khrushchev_428.21;politburo_412.89;zhukov_376.61
bn:00003976n;Andrei Sakharov;soviet_899.35;russian_560.87;sakharov_431.68;soviet union_392.05;gorbachev_382.63;russia_266.63;andrei sakharov_265.38;psychiatry_261.42;human right_218.84
bn:00003977n;Andrei Voznesensky;poet_2023.62;poetry_441.64;russian_352.89;writer_308.37;poem_288.72;novelist_240.26;ginsberg_236.13;poems_229.76;american_203.81
bn:00003978n;Andrena;bee_479.94;pollen_136.62;pollinator_109.99;pollination_100.82;andrena_91.31;specie_77.05;nest_70.82;mining bee_55.6;honey_54.95
bn:00003979n;Andrenidae;bee_591.97;honey_150.05;pollen_107.48;stingless_106.31;specie_85.13;andrenidae_69.72;nest_66.15;hive_54.79;family_51.28
bn:00003980n;Carlos the Jackal;carlos_303.98;assassination_229.88;pflp_220.77;jackal_200.73;bourne_190.38;opec_168.55;yamani_167.67;terrorist_156.0;mielke_142.99
bn:00003981n;Andrés Segovia;segovia_880.1;guitar_565.8;classical_173.25;yepes_170.56;guitarist_107.86;instrument_97.57;string_93.76;cuenca_83.04;flamenco_81.58
bn:00003982n;Andrew the Apostle;andrew_595.75;saint andrew_436.97;patras_378.21;apostle_368.86;saint_270.91;relic_254.24;church_246.9;saltire_246.18;jesus_235.15
bn:00003983n;Clintonia andrewsiana;clintonia_21.56;centimeter_11.45;flower_10.42;grow_9.12;fruit_8.55;rhizomatous_8.06;tall_5.95;underground stem_5.95;oblong-linear_5.95
bn:00003984n;Andrew Carnegie;carnegie_2812.93;library_666.48;andrew carnegie_530.4;frick_207.18;pittsburgh_153.37;mellon_128.06;steel_120.58;building_100.57;hall_83.8
bn:00003985n;Andrew Dickson White;cornell_1249.53;university_307.3;professor_300.08;b.a._281.47;cornell university_278.42;andrew dickson white_241.2;campus_201.9;college_189.97;white_158.78
bn:00003986n;Andrew Huxley;huxley_1219.03;action potential_450.36;neuron_291.88;membrane_282.09;axon_267.57;trinity_253.64;ucl_248.06;ion_230.29;cell_169.09
bn:00003987n;Andrew Jackson;jackson_2646.01;andrew jackson_636.62;calhoun_484.52;president_296.1;adams_272.11;tyler_271.12;van buren_251.29;polk_225.91;tariff_164.92
bn:00003988n;Andrew Jackson Downing;downing_303.72;newburgh_244.46;andrew jackson downing_194.23;house_163.78;design_158.9;garden_149.55;olmsted_124.45;central park_117.43;building_112.5
bn:00003989n;Andrew Johnson;lincoln_1379.81;tennessee_880.04;breckinridge_817.94;johnson_802.98;congress_777.92;president_777.55;senate_760.13;seward_736.31;slavery_567.78
bn:00003990n;Andrew Lloyd Webber;lloyd webber_1063.45;musical_900.88;phantom_507.65;andrew lloyd webber_427.27;broadway_391.48;evita_375.68;production_348.06;brightman_225.11;christine_203.66
bn:00003991n;Andrew Marvell;poem_651.84;poet_563.55;poetry_471.76;milton_275.41;hull_260.1;andrew marvell_216.19;marvell_206.23;pastoral_199.78;lowell_181.17
bn:00003992n;Andrew W. Mellon;mellon_1104.15;tax_419.77;hoover_343.2;harding_321.56;carnegie_260.86;pittsburgh_259.97;choate_220.72;income_210.09;taxis_190.87
bn:00003993n;Andrew Wyeth;painting_2817.17;wyeth_805.2;art_572.49;painter_549.77;artist_433.91;jpg_420.77;paint_393.88;canvas_348.11;image_317.85
bn:00003995n;Andricus;gall_83.14;gall wasp_56.92;andricus_46.31;specie_19.41;oak_17.86;neuroterus_15.49;diplolepis_15.49;cynips_14.55;parthenogenetic_12.5
bn:00003996n;Andrija Mohorovičić;mantle_111.8;osijek_64.47;mohorovičić_62.77;earth_55.0;earthquake_48.06;croatia_41.23;seismic_37.76;croatian_37.42;seismology_36.71
bn:00003998n;Androgen;testosterone_2037.68;androgen_1857.71;steroid_530.85;estrogen_528.42;male_498.89;hormone_440.27;level_383.46;puberty_370.53;dht_316.13
bn:00004001n;Intersex;intersex_2147.03;sex_1449.95;gender_1350.59;male_1226.58;female_997.17;gender identity_519.02;transsexual_454.44;transgender_330.56;sexual_313.55
bn:00004002n;Androgyny;gender_1128.71;sex_578.73;sexual_509.66;woman_372.94;androgyny_358.33;male_346.45;intersex_260.62;orientation_247.75;female_246.06
bn:00004003n;Humanoid;robot_2979.26;android_856.94;human_510.77;humanoid_302.29;robotic_281.45;asimov_167.44;asimo_165.49;science fiction_134.79;automata_118.59
bn:00004004n;Pieris japonica;shrub_44.07;garden_42.71;pieris japonica_38.6;plant_30.64;foliage_27.85;niwaki_26.4;japanese andromeda_22.06;shrubland_17.57;mid-dense_16.93
bn:00004006n;Andromeda (mythology);perseus_792.5;andromeda_730.31;cassiopeia_204.32;medusa_201.24;hades_194.5;zeus_191.56;constellation_163.09;cetus_131.15;hercules_112.03
bn:00004007n;Andromeda (constellation);andromeda_777.14;constellation_694.47;star_462.66;andromedae_323.62;magnitude_265.36;light-year_246.4;m31_221.47;cassiopeia_189.87;galaxy_175.16
bn:00004010n;Andromeda polifolia;native_289.63;ssp_114.92;andromeda polifolia_75.66;linnaeus_69.16;jpg_66.75;flower_53.33;tamarack_47.52;bog_43.35;image_37.97
bn:00004011n;Androphobia;anxiety disorder_198.75;fear_154.25;social_142.39;social phobia_140.34;anxiety_82.46;misandry_76.88;hinako_67.33;benzodiazepine_45.71;daisuke_42.04
bn:00004013n;Andropogon gerardi;prairie_348.71;grass_282.38;switchgrass_258.97;bluestem_99.17;tallgrass_97.55;plant_81.18;)_61.44;soil_58.26;grassland_58.14
bn:00004014n;Schizachyrium scoparium;prairie_300.01;switchgrass_231.38;grass_147.74;bluestem_113.85;habitat_100.64;specie_80.06;plant_76.68;little bluestem_75.35;tallgrass_60.57
bn:00004015n;Andropogon virginicus;wo_96.02;grass_42.05;bluestem_34.43;l._33.28;sedge_29.26;broomsedge_26.36;andropogon virginicus_26.36;carex_21.23;panicum_16.05
bn:00004016n;Androsterone;androgen_194.82;testosterone_153.23;androsterone_103.11;neurosteroids_48.62;increase_42.9;dht_41.89;steroid_39.38;dehydroepiandrosterone_37.17;dihydrotestosterone_35.08
bn:00004017n;Andryala;herb_75.18;herbaceous plant_26.85;culinary_24.07;perennial_18.75;plant_18.59;medicinal_17.01;biennial_11.14;herbchronology_10.91;herbaceous_9.41
bn:00004018n;Andrzej Wajda;film_1107.1;polish_265.52;wajda_248.22;assassination_238.99;andrzej wajda_229.57;polanski_199.87;tarkovsky_141.97;katyn_110.06;cinema_96.25
bn:00004019n;Andvari;loki_365.23;sigurd_240.76;regin_116.75;andvari_112.05;ring_108.82;norse mythology_108.21;fafnir_98.75;thor_94.94;norns_91.62
bn:00004020n;Andy Warhol;warhol_2282.46;andy warhol_673.75;basquiat_337.06;pop art_256.12;sedgwick_215.64;painting_193.86;film_176.01;artist_160.14;art_146.06
bn:00004025n;Arboreal salamander;salamander_144.69;prehensile_69.43;tail_64.55;specie_44.92;arboreal salamander_25.73;animal_25.63;skin_23.91;arboreal_23.01;aneides lugubris_21.36
bn:00004026n;Anemia (plant);mickel_129.5;t._51.5;amer_49.22;fl_48.68;brittonia_47.11;brade_41.89;sw._38.01;esquizeáceas_37.16;fern_36.38
bn:00004031n;Anemometer;wind_1486.28;anemometer_555.81;storm_541.43;hurricane_446.28;cyclone_315.21;tornado_259.89;speed_253.43;damage_228.14;measure_203.71
bn:00004033n;Anemone;flower_726.23;anemone_657.66;garden_254.32;plant_206.97;tulip_148.11;specie_121.41;bulb_100.78;pollen_88.63;galanthus_86.68
bn:00004034n;Sea anemone;anemone_1228.13;sea anemone_659.41;tentacle_499.86;clownfish_257.08;anemonefish_176.4;polyp_172.9;cnidarian_166.85;nematocyst_116.81;species_104.28
bn:00004036n;Anemone cylindrica;anemone_209.46;cinquefoil_53.98;thimbleweed_51.02;buttercup_38.5;anemone cylindrica_37.46;dewberry_36.85;hawthorn_35.54;ranunculus_31.76;var_30.87
bn:00004037n;Amphiprioninae;fish_772.09;clownfish_733.23;anemone_483.23;aquarium_482.21;anemonefish_395.09;male_367.01;reef_362.47;egg_289.85;female_274.05
bn:00004038n;Wood anemone;anemone_204.03;woodland_122.63;flower_122.29;wood_104.1;wood anemone_94.83;anemone nemorosa_93.06;plant_70.07;bulb_68.75;bracken_68.69
bn:00004039n;Anemone occidentalis;anemone_131.5;ranunculus_34.68;anemone occidentalis_23.53;flower_23.04;var_17.6;windflower_13.7;wood anemone_13.17;delphinium_11.93;specie_11.81
bn:00004040n;Pulsatilla vulgaris;anemone_110.8;pulsatilla vulgaris_63.98;pasque flower_39.5;pasqueflower_34.81;flower_30.76;pulsatilla_22.52;dyke_21.97;specie_17.27;plant_12.92
bn:00004041n;Galanthus;snowdrop_370.36;galanthus_236.41;anemone_165.33;bulb_150.31;garden_149.34;nivalis_134.58;flower_113.78;arboretum_94.76;bowles_85.56
bn:00004042n;Anemone riparia;anemone_112.32;anemone cylindrica_29.23;anemone virginiana_23.55;thimbleweed_21.56;flower_21.43;fruit_14.98;wood anemone_14.04;ranunculaceae_12.98;plant_12.69
bn:00004043n;Anemone sylvestris;anemone_187.42;anemone sylvestris_40.83;wood anemone_27.77;flower_20.91;specie_18.97;windflower_18.68;hupehensis_15.11;thimbleweed_15.06;hepatica_12.72
bn:00004044n;Anemone virginiana;anemone_180.23;cinquefoil_54.35;achene_51.42;dewberry_41.6;thimbleweed_40.22;hawthorn_39.04;buttercup_38.78;anemone virginiana_32.71;anemone cylindrica_31.8
bn:00004045n;Thalictrum thalictroides;meadow-rue_58.24;thalictrum_34.23;ephemeral_27.62;flower_25.94;rue-anemone_16.92;thalictroides_16.74;plant_14.24;thalictrum thalictroides_11.0;spring_10.65
bn:00004046n;Thalictrum thalictroides;flower_426.24;pollen_116.21;plant_71.03;meadow-rue_50.04;pollinator_42.22;whorl_39.97;stamen_39.2;floral_34.49;carpel_29.52
bn:00004047n;Anemopsis;yerba mansa_59.18;pseudanthium_25.78;pseudanthia_21.6;flower_18.91;california_18.44;plant_17.8;halophyte_17.73;specie_15.64;flower head_14.14
bn:00004049n;Anencephaly;abortion_342.54;neural tube_275.95;anencephaly_231.84;spina bifida_229.29;fetus_210.81;deficiency_169.64;folate_129.43;brain_126.26;neural_120.38
bn:00004050n;Clonal anergy;cell_957.04;antigen_435.89;lymphocyte_209.22;tolerance_184.51;cd4_168.8;immune system_160.42;t-cell_157.72;mhc_133.5;thymus_117.77
bn:00004053n;Anesthesiology;pain_450.97;anesthesiology_367.64;medicine_334.26;mmed_272.65;medical_235.14;hospital_219.32;patient_207.29;physician_179.94;surgery_153.59
bn:00004055n;Estrous cycle;female_463.2;male_438.6;lemur_406.85;animal_349.88;estrogen_249.07;specie_245.75;behavior_226.37;synchrony_211.19;ovulation_207.04
bn:00004057n;Dill;dish_690.21;potato_556.79;meat_434.72;cuisine_400.8;soup_397.0;dill_389.41;tomato_338.92;vegetable_286.32;yogurt_282.73
bn:00004058n;Aneuploidy;chromosome_2405.31;cell_845.75;aneuploidy_481.28;gene_466.77;dna_444.7;spindle_333.56;mitosis_317.94;karyotype_310.9;trisomy_283.81
bn:00004059n;Thiamine;thiamine_1335.64;vitamin_799.0;deficiency_520.27;enzyme_333.81;food_223.56;nutrition_210.42;neuropathy_199.63;beriberi_195.11;nutritional_173.82
bn:00004060n;Aneurysm;aneurysm_1105.05;artery_424.12;dissection_311.27;risk_294.78;stroke_293.09;aortic_277.07;patient_261.71;rupture_259.19;headache_251.38
bn:00004061n;Angara River;irkutsk_595.88;siberia_357.03;lake baikal_257.3;river_234.33;angara_220.22;siberian_209.57;kolchak_201.54;angara river_186.13;baikal_159.66
bn:00004063n;Angel;angel_2660.31;god_1010.99;archangel_478.71;gabriel_262.96;uriel_256.3;angels_237.42;jesus_193.92;heaven_185.86;michael_172.84
bn:00004066n;Angel Falls;waterfall_350.52;venezuela_213.96;angel falls_156.16;grylls_89.7;tepui_75.83;tepuis_66.27;pemon_61.17;venezuelan_54.26;canaima_49.56
bn:00004067n;Brugmansia suaveolens;brugmansia_164.91;datura_99.24;brugmansia suaveolens_65.28;flower_47.78;shrub_39.56;suaveolens_24.03;specie_23.01;foliage_22.34;plant_22.05
bn:00004068n;Brugmansia arborea;brugmansia_132.2;shuar_69.68;brugmansia arborea_39.51;shrub_33.7;flower_29.6;foliage_23.73;andes_17.63;shrubland_16.91;mid-dense_16.6
bn:00004070n;Angel food cake;cake_371.3;pan_122.38;bake_99.67;meringue_95.97;angel food cake_95.92;sponge cake_91.95;bundt_78.84;recipe_72.51;cookware_67.09
bn:00004071n;Phencyclidine;drug_865.97;receptor_550.23;ketamine_487.89;cocaine_456.25;nmda_436.66;pcp_424.73;effect_306.53;psychosis_276.08;schizophrenia_255.59
bn:00004072n;Pomacanthidae;shark_995.85;fish_471.49;angelfish_469.33;angelshark_436.85;specie_224.98;fin_189.27;angel shark_182.64;catshark_181.99;reef_171.54
bn:00004074n;Atlantic spadefish;spadefish_62.81;chaetodipterus_37.8;till_16.59;atlantic_16.49;id_15.96;color_14.4;rgb_13.29;text_12.4;value_11.29
bn:00004075n;Angelica;wine_475.23;mondeuse_366.62;angelica_328.9;grape_309.7;absinthe_222.58;noire_187.88;chenin blanc_170.86;herb_126.83;plant_124.55
bn:00004078n;Angelica archangelica;mondeuse_259.92;noire_168.15;angelica_141.2;plant_72.76;angelica archangelica_66.09;hogweed_58.83;grape_49.61;archangelica_42.62;garden angelica_42.53
bn:00004079n;Angelica sylvestris;mondeuse_258.39;noire_166.79;angelica_118.53;angelica sylvestris_77.36;woodland_62.02;plant_61.12;hogweed_58.42;machaon_57.14;wild angelica_52.06
bn:00004080n;Pope Gregory XII;pope_1339.37;cardinal_530.41;benedict_371.5;bishop_247.03;papal_242.89;conclave_225.24;gregory xii_221.0;rome_171.01;antipope_153.86
bn:00004081n;Pope John XXIII;pope_3561.3;cardinal_1235.31;vatican_852.58;pius xii_848.25;papal_659.15;john paul ii_598.38;pius_570.81;john xxiii_550.91;paul vi_425.11
bn:00004083n;Angelus;prayer_468.91;mary_392.17;rosary_349.5;marian_331.33;angelus_217.04;devotion_210.93;church_205.51;dei_183.39;anglican_179.85
bn:00004084n;Angelos;byzantine_142.45;thessaly_141.14;alexios_96.95;angelos_90.92;greek_87.99;emperor_85.87;prayer_77.12;constantinople_74.42;angeloi_69.41
bn:00004086n;Anger;emotion_1642.76;anger_1057.48;emotional_471.34;behavior_438.94;aggression_373.22;abuse_342.75;bpd_297.93;negative_277.49;person_270.53
bn:00004091n;Angina pectoris;angina_821.05;patient_518.05;coronary_390.46;symptom_332.43;risk_305.94;pain_263.58;treatment_250.88;myocardial infarction_240.9;chest pain_219.44
bn:00004094n;Angioedema;allergy_296.1;angioedema_293.47;patient_258.26;ace inhibitor_202.42;urticaria_190.14;treatment_166.97;aspirin_166.78;anaphylaxis_149.67;allergen_146.87
bn:00004095n;Angiogenesis;cell_1816.6;tumor_1157.19;angiogenesis_945.29;cancer_928.71;endothelial_541.68;vegf_453.29;blood vessel_345.43;protein_334.94;tissue_319.49
bn:00004096n;Angiogenesis inhibitor;cancer_434.25;angiogenesis_317.23;thalidomide_314.67;cell_283.17;drug_273.99;tumor_241.46;treatment_210.85;patient_178.63;bevacizumab_173.64
bn:00004098n;Angiography;x-ray_479.14;patient_452.83;angiography_434.76;artery_397.56;imaging_293.66;mri_289.3;catheter_267.44;image_231.57;blood vessel_230.73
bn:00004099n;Von Willebrand disease;vwf_312.87;vwd_267.06;hemophilia_236.34;platelet_226.06;von willebrand_178.76;factor_116.3;factor viii_110.57;clot_105.2;coagulation_102.67
bn:00004101n;Angiology;medicine_165.16;venous_83.2;vein_81.75;medical_63.12;physician_53.59;vascular_47.51;disease_43.25;surg_38.58;angiology_37.62
bn:00004102n;Angioma;nos_379.72;tumor_265.41;carcinoma_216.34;malignant_173.5;cell_153.03;lesion_147.75;angioma_116.76;lymphangiomas_116.36;hemangioma_100.82
bn:00004103n;Angiopathy;pathology_262.0;diabetic_143.06;disease_110.37;diabetes_96.76;angiopathy_73.62;tissue_70.09;diagnosis_60.61;biopsy_59.63;nephropathy_52.04
bn:00004104n;Angioplasty;patient_636.23;angioplasty_624.08;artery_520.08;stent_430.74;catheter_354.87;coronary_338.38;stents_322.57;balloon_321.68;surgery_312.13
bn:00004105n;Angiopteris;genus_141.0;tree fern_77.76;orchid_75.73;fern_55.12;frond_51.92;island_50.47;angiopteris_43.56;angiopteris evecta_42.3;fraser_39.92
bn:00004106n;Angiosarcoma;nos_750.59;carcinoma_530.74;tumor_497.24;malignant_364.5;cell_306.98;adenocarcinoma_195.57;sarcoma_187.34;lymphoma_169.77;adenoma_157.78
bn:00004108n;Flowering plant;flower_610.46;plant_365.67;angiosperm_353.16;flowering plant_352.39;pollen_306.59;monocots_190.93;pollination_166.83;pollinator_140.38;gymnosperm_130.76
bn:00004109n;Anthophyta;angiosperm_134.84;flowering plant_78.66;flower_68.83;gymnosperm_44.71;bennettitales_33.19;pollen_31.47;plant_30.75;fruit_24.41;carpel_19.99
bn:00004113n;Angiotensin;angiotensin_277.82;ace inhibitor_275.92;angiotensin ii_220.5;ostrich_187.0;blood pressure_172.08;renin_168.87;increase_161.38;heart failure_154.91;receptor_143.12
bn:00004117n;Angle;angle_3032.76;triangle_1137.2;circle_556.29;side_523.45;radian_512.62;rotation_378.23;equal_368.43;sine_360.78;plane_337.83
bn:00004122n;Angle of attack;aircraft_1535.51;wing_1227.54;lift_1051.56;angle_957.64;airfoil_921.18;stall_781.99;speed_482.36;drag_442.96;flight_408.63
bn:00004123n;Magnetic dip;compass_720.0;angle_432.8;dip_344.95;fault_269.71;needle_138.16;direction_131.62;fold_122.25;suunto_116.65;stratum_116.46
bn:00004124n;Extinction (optical mineralogy);angle_349.02;radian_90.63;mineral_86.39;degree_46.42;extinction_43.35;exterior angle_42.96;right angle_39.31;measure_38.09;turn_36.93
bn:00004125n;Angle of incidence;angle_737.19;surface_328.06;spitfire_281.23;wing_269.43;light_269.24;reflection_263.81;polarization_235.13;mirror_228.39;refractive index_227.7
bn:00004128n;Snell's law;light_1318.82;refraction_709.22;angle_703.93;wave_624.64;refractive index_568.11;ray_507.99;wavelength_476.59;lens_366.03;optical_317.78
bn:00004129n;Angle of view;lens_2541.25;camera_1232.17;focal length_1056.68;sensor_754.8;aperture_614.48;image_612.99;angle_571.3;dof_464.32;mm._441.92
bn:00004133n;Troller Veículos Especiais;ford_204.85;jeep_148.85;troller_77.99;vehicle_72.43;fisherman_49.02;car_39.85;automotive_37.64;production_30.96;truck_25.41
bn:00004134n;Anglesey;anglesey_931.15;island_262.76;holyhead_125.64;beaumaris_123.56;wales_108.83;ragonot_107.75;ynys_69.91;welsh_67.08;menai strait_66.25
bn:00004135n;Nymphalini;butterfly_169.33;checkerspot_62.25;tortoiseshell_54.05;anglewing_44.4;nymphalis_42.25;kaniska_41.77;larva_40.35;canace_38.74;male_36.2
bn:00004136n;Earthworm;soil_1349.37;earthworm_1165.34;worm_927.66;nutrient_208.5;organic_167.47;annelid_156.47;polychaete_153.82;plant_138.65;segment_133.44
bn:00004141n;Church of England;church_1863.55;bishop_788.32;anglican_590.64;episcopal church_315.11;anglican communion_299.64;england_264.25;clergy_226.44;parish_225.98;communion_217.56
bn:00004142n;Anglicanism;anglican_1594.7;church_1507.01;anglican church_474.77;anglican communion_431.74;bishop_428.41;communion_387.01;anglicanism_356.55;prayer_277.32;prayer book_250.95
bn:00004143n;Anglicisation;english_725.83;language_462.5;word_300.59;cornish_292.06;irish_226.2;name_180.38;anglicisation_173.02;surname_137.8;gaelic_137.13
bn:00004144n;Anglicism;french_380.29;apostrophe_341.1;anglicism_299.0;language_294.33;quebec_281.22;word_277.9;english_268.01;german_136.09;slang_112.64
bn:00004146n;Angling;fish_2021.73;fishing_1610.04;angler_836.49;bait_513.46;catch_469.71;fly_460.66;angling_431.64;rod_431.32;troll_404.78
